Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
209.99.40.222-10.1.0.4-11452-123-17,209.99.40.222,11452,10.1.0.4,123,17,2023-02-05 23:06:17,30014713,3118,4,24944.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,880.1017021218894,104.01565392279446,9617.017942966995,3719.047545605301,180277.0,33.0,30014713.0,9629.359319858844,3752.866617622688,183055.0,5170.0,181758.0,60586.0,104581.37085064434,181346.0,33.0,0,0,0,0,24944,32,103.88238594851798,0.1332679742764823,8.0,440.0,8.461095100864577,13.1330356329929,172.47662493746117,0,0,0,0,0,0,0,0,0.0,8.46380525304292,8.0,368.0,0,0,0,26416,3122,880,0,7,0,0,0,0,3117,8,0.0,0.0,0.0,0.0,1675638377817353.0,0.0,1675638377817353.0,1675638377817353.0,ddospot
61.177.172.145-10.1.0.4-40396-22-6,61.177.172.145,40396,10.1.0.4,22,6,2023-02-05 23:06:26,527498,3,4,15.0,74.0,15.0,0.0,5.0,8.660254037844387,74.0,0.0,18.5,37.0,168.72101884746482,13.270192493620828,87916.33333333334,213594.44542746572,523908.0,59.0,524347.0,262173.5,370306.87155992666,524020.0,327.0,527386.0,175795.3333333333,301812.1194888193,524294.0,109.0,0,0,0,0,104,136,5.687225354408927,7.582967139211902,0.0,74.0,11.125,25.941899368726705,672.9821428571428,1,2,0,2,6,0,0,0,1.0,12.714285714285714,5.0,18.5,0,0,0,0,0,0,0,2,0,10,29200,509,1,32,0.0,0.0,0.0,0.0,1675638386871919.0,0.0,1675638386871919.0,1675638386871919.0,cowrie
61.177.172.145-10.1.0.4-40396-22-6,61.177.172.145,40396,10.1.0.4,22,6,2023-02-05 23:06:27,1380,3,1,880.0,0.0,856.0,0.0,293.33333333333337,487.4313626894902,0.0,0.0,0.0,0.0,637681.1594202899,2898.550724637681,460.0,474.40172849600793,993.0,84.0,1380.0,690.0,428.5067093990478,993.0,387.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,20,2173.913043478261,724.6376811594204,0.0,856.0,176.0,380.2735857248042,144608.0,1,0,1,2,3,0,0,0,0.0,220.0,293.3333333333333,0.0,0,0,0,0,0,0,0,220,0,0,229,0,2,32,0.0,0.0,0.0,0.0,1675638387922334.0,0.0,1675638387922334.0,1675638387922334.0,cowrie
112.185.172.12-10.1.0.4-56921-22-6,112.185.172.12,56921,10.1.0.4,22,6,2023-02-05 23:06:37,181859,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.49629658141747,90929.5,128380.185871886,181708.0,151.0,181859.0,181859.0,0.0,181859.0,181859.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,24,10.997531054278316,5.498765527139158,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,461,64240,0,20,0.0,0.0,0.0,0.0,1675638397205995.0,0.0,1675638397205995.0,1675638397205995.0,cowrie
112.185.172.12-10.1.0.4-60549-22-6,112.185.172.12,60549,10.1.0.4,22,6,2023-02-05 23:06:37,10687995,31,31,1487.0,2231.0,312.0,0.0,47.967741935483865,74.43676684317043,848.0,0.0,71.96774193548386,181.97151496337145,347.8669292042146,5.800900917337629,175213.0327868853,277010.9169981072,964912.0,60.0,10687995.0,356266.50000000006,440635.16459786735,1225967.0,1925.0,10370020.0,345667.33333333326,341335.14896342723,964912.0,834.0,0,0,0,0,632,632,2.9004504586688147,2.9004504586688147,0.0,848.0,59.01587301587304,137.49492566161595,18904.854582693293,1,2,0,31,61,0,0,0,1.0,59.96774193548387,47.96774193548387,71.96774193548387,0,0,0,608,5,879,0,23,0,35,14600,501,16,20,0.0,0.0,0.0,0.0,1675638397392749.0,0.0,1675638397392749.0,1675638397392749.0,cowrie
10.1.0.4-112.185.172.12-22-60549-6,10.1.0.4,22,112.185.172.12,60549,6,2023-02-05 23:06:48,185378,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7887667360744,185378.0,0.0,185378.0,185378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,5.3943833680372,5.3943833680372,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,501,275,0,20,0.0,0.0,0.0,0.0,1675638408081116.0,0.0,1675638408081116.0,1675638408081116.0,cowrie
156.225.131.136-10.1.0.4-42759-123-17,156.225.131.136,42759,10.1.0.4,123,17,2023-02-05 23:07:04,30007706,3075,4,24600.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,868.8434897356033,102.60697702116916,9749.092267706314,3840.7943463368833,179003.0,226.0,30007706.0,9761.77813923227,3853.514254575299,180261.0,5490.0,181115.0,60371.66666666667,104158.0304937326,180643.0,226.0,0,0,0,0,24600,32,102.4736779279296,0.1332990932395832,8.0,440.0,8.467532467532488,13.224309026163567,174.88234921947125,0,0,0,0,0,0,0,0,0.0,8.47028255927249,8.0,368.0,0,0,0,26072,3079,868,0,7,0,0,0,0,3074,8,0.0,0.0,0.0,0.0,1675638424033456.0,0.0,1675638424033456.0,1675638424033456.0,ddospot
156.225.131.136-10.1.0.4-45288-123-17,156.225.131.136,45288,10.1.0.4,123,17,2023-02-05 23:07:04,30010332,3078,6,24624.0,2208.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,78.87204828074391,894.092074689477,102.76460786904993,9734.132987349976,3857.648500544829,175450.0,44.0,30010332.0,9753.11407214822,3907.393617986021,179587.0,4527.0,223652.0,44730.4,76083.69048160058,176544.0,44.0,0,0,0,0,24624,48,102.5646767253358,0.1999311437141048,8.0,440.0,8.700162074554271,16.178235226533804,261.7352950450593,0,0,0,0,0,0,0,0,0.0,8.702983138780803,8.0,368.0,0,0,0,26832,3084,894,0,7,0,0,0,0,3077,8,0.0,0.0,0.0,0.0,1675638424033621.0,0.0,1675638424033621.0,1675638424033621.0,ddospot
156.225.131.136-10.1.0.4-41613-123-17,156.225.131.136,41613,10.1.0.4,123,17,2023-02-05 23:07:04,30009196,3166,4,25328.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,893.0595808031645,105.63428623679222,9469.610602713792,3329.280370848297,179107.0,250.0,30009196.0,9481.578515007854,3344.0987095833675,180471.0,6956.0,181092.0,60364.0,103950.80746199135,180396.0,250.0,0,0,0,0,25328,32,105.50099376204548,0.1332924747467409,8.0,440.0,8.454115421002863,13.03334807637887,169.86816208004876,0,0,0,0,0,0,0,0,0.0,8.456782334384858,8.0,368.0,0,0,0,26800,3170,893,0,7,0,0,0,0,3165,8,0.0,0.0,0.0,0.0,1675638424033151.0,0.0,1675638424033151.0,1675638424033151.0,ddospot
156.225.131.136-10.1.0.4-28685-123-17,156.225.131.136,28685,10.1.0.4,123,17,2023-02-05 23:07:04,30013006,3083,4,24664.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,870.8224694320855,102.85540875179248,9725.536616979916,3799.594253581766,178140.0,170.0,30013006.0,9738.158987670366,3828.592934130366,180455.0,4670.0,180916.0,60305.33333333333,103565.6559740406,179892.0,170.0,0,0,0,0,24664,32,102.72213319785428,0.1332755539381826,8.0,440.0,8.466321243523337,13.207183817006507,174.4297043761986,0,0,0,0,0,0,0,0,0.0,8.469063816002592,8.0,368.0,0,0,0,26136,3087,870,0,7,0,0,0,0,3082,8,0.0,0.0,0.0,0.0,1675638424033516.0,0.0,1675638424033516.0,1675638424033516.0,ddospot
156.225.131.136-10.1.0.4-45601-123-17,156.225.131.136,45601,10.1.0.4,123,17,2023-02-05 23:07:04,29831715,3083,2,24664.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,851.4428352510072,103.41343097438414,9673.059338521402,2197.820691311804,44212.0,399.0,29831715.0,9679.336469824804,2193.583356577268,45562.0,399.0,581.0,581.0,0.0,581.0,581.0,0,0,0,0,24664,16,103.346388231451,0.0670427429331501,8.0,440.0,8.233311730395341,9.3448261030361,87.32577489598485,0,0,0,0,0,0,0,0,0.0,8.235980551053485,8.0,368.0,0,0,0,25400,3085,851,0,7,0,0,0,0,3082,8,0.0,0.0,0.0,0.0,1675638424213104.0,0.0,1675638424213104.0,1675638424213104.0,ddospot
95.32.46.152-10.1.0.4-1162-23-6,95.32.46.152,1162,10.1.0.4,23,6,2023-02-05 23:07:07,100,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,25830,0,0,20,0.0,0.0,0.0,0.0,1675638427541541.0,0.0,1675638427541541.0,1675638427541541.0,cowrie
43.128.51.79-10.1.0.4-58592-123-17,43.128.51.79,58592,10.1.0.4,123,17,2023-02-05 23:07:10,30001949,602,4,4816.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,209.5863838712612,20.198687758585283,49589.99834710752,46210.2063009442,310094.0,277.0,30001949.0,49920.04825291177,46199.86957167016,310094.0,3187.0,183020.0,61006.66666666667,105116.72793772328,182385.0,277.0,0,0,0,0,4816,32,20.065363086911454,0.1333246716738302,8.0,440.0,10.372322899505772,29.73257747668561,884.0261634071123,0,0,0,0,0,0,0,0,0.0,10.389438943894389,8.0,368.0,0,0,0,6288,606,209,0,7,0,2,0,0,601,8,0.0,0.0,0.0,0.0,1675638430560547.0,0.0,1675638430560547.0,1675638430560547.0,ddospot
43.128.51.79-10.1.0.4-16328-123-17,43.128.51.79,16328,10.1.0.4,123,17,2023-02-05 23:07:10,29969985,567,4,4536.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,200.4672341344181,19.052395254785747,52578.92105263154,52149.19002061018,336883.0,237.0,29969985.0,52950.50353356887,52155.07358918125,336883.0,4762.0,182904.0,60968.0,104863.7205662664,182054.0,237.0,0,0,0,0,4536,32,18.918928387852045,0.1334668669337005,8.0,440.0,10.51748251748252,30.62429312740307,937.847329553107,0,0,0,0,0,0,0,0,0.0,10.535901926444833,8.0,368.0,0,0,0,6008,571,200,0,7,0,2,0,0,566,8,0.0,0.0,0.0,0.0,1675638430560547.0,0.0,1675638430560547.0,1675638430560547.0,ddospot
43.128.51.79-10.1.0.4-8336-123-17,43.128.51.79,8336,10.1.0.4,123,17,2023-02-05 23:07:10,29941093,583,4,4664.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,204.9357383179031,19.605162710659897,51094.015358361765,46139.94813335276,356767.0,41.0,29941093.0,51445.176975945,46141.764644078,356767.0,5254.0,177597.0,59199.0,101996.50062134484,176974.0,41.0,0,0,0,0,4664,32,19.47156705334705,0.1335956573128442,8.0,440.0,10.44897959183674,30.20682452160948,912.4522476793076,0,0,0,0,0,0,0,0,0.0,10.466780238500853,8.0,368.0,0,0,0,6136,587,204,0,7,0,2,0,0,582,8,0.0,0.0,0.0,0.0,1675638430560533.0,0.0,1675638430560533.0,1675638430560533.0,ddospot
43.128.51.79-10.1.0.4-10745-123-17,43.128.51.79,10745,10.1.0.4,123,17,2023-02-05 23:07:10,30006209,583,4,4664.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,204.4910105105247,19.56261785685756,51205.13481228669,46099.97984122424,280863.0,154.0,30006209.0,51557.06013745701,46100.84226367004,280863.0,4663.0,177699.0,59233.0,102308.77769282556,177369.0,154.0,0,0,0,0,4664,32,19.429312113369605,0.1333057434879561,8.0,440.0,10.44897959183674,30.20682452160948,912.4522476793076,0,0,0,0,0,0,0,0,0.0,10.466780238500853,8.0,368.0,0,0,0,6136,587,204,0,7,0,2,0,0,582,8,0.0,0.0,0.0,0.0,1675638430560548.0,0.0,1675638430560548.0,1675638430560548.0,ddospot
43.128.51.79-10.1.0.4-5730-123-17,43.128.51.79,5730,10.1.0.4,123,17,2023-02-05 23:07:10,30012909,619,4,4952.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,214.0412313914656,20.75773461346249,48252.26527331196,42972.47380606861,320684.0,333.0,30012909.0,48564.57766990294,42950.22953323406,320684.0,5559.0,184295.0,61431.66666666667,105709.10306276057,183494.0,333.0,0,0,0,0,4952,32,20.62445862878537,0.1332759846771267,8.0,440.0,10.307692307692312,29.32665760072858,860.0528460303714,0,0,0,0,0,0,0,0,0.0,10.324237560192616,8.0,368.0,0,0,0,6424,623,214,0,7,0,2,0,0,618,8,0.0,0.0,0.0,0.0,1675638430560533.0,0.0,1675638430560533.0,1675638430560533.0,ddospot
34.98.99.30-10.1.0.4-62391-123-17,34.98.99.30,62391,10.1.0.4,123,17,2023-02-05 23:07:17,29999923,626,4,5008.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,216.00055440142296,21.000053900138344,47694.63116057242,43583.97062247117,383551.0,242.0,29999923.0,47999.876800000005,43568.25288952237,383551.0,5640.0,181835.0,60611.66666666667,104533.02047837962,181316.0,242.0,0,0,0,0,5008,32,20.86672022458191,0.1333336755564339,8.0,440.0,10.282091917591128,29.16427983808403,850.5552184740746,0,0,0,0,0,0,0,0,0.0,10.2984126984127,8.0,368.0,0,0,0,6480,630,216,0,7,0,2,0,0,625,8,0.0,0.0,0.0,0.0,1675638437114367.0,0.0,1675638437114367.0,1675638437114367.0,ddospot
34.98.99.30-10.1.0.4-7207-123-17,34.98.99.30,7207,10.1.0.4,123,17,2023-02-05 23:07:17,29952494,583,4,4664.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,204.85773238115,19.59770027831405,51113.470989761125,45870.37456244671,273326.0,34.0,29952494.0,51464.76632302401,45839.974051588346,273326.0,3190.0,181368.0,60456.0,104459.17875897742,181075.0,34.0,0,0,0,0,4664,32,19.464155472328947,0.1335448059851042,8.0,440.0,10.44897959183674,30.20682452160948,912.4522476793076,0,0,0,0,0,0,0,0,0.0,10.466780238500853,8.0,368.0,0,0,0,6136,587,204,0,7,0,2,0,0,582,8,0.0,0.0,0.0,0.0,1675638437114318.0,0.0,1675638437114318.0,1675638437114318.0,ddospot
34.98.99.30-10.1.0.4-34929-123-17,34.98.99.30,34929,10.1.0.4,123,17,2023-02-05 23:07:17,29908008,599,4,4792.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,209.4422336653113,20.161824217781405,49681.07641196012,47124.58973368568,380010.0,176.0,29908008.0,50013.39130434782,47117.35239972484,380010.0,5485.0,183661.0,61220.33333333333,105067.48106018976,182541.0,176.0,0,0,0,0,4792,32,20.028080773550684,0.1337434442307224,8.0,440.0,10.384105960264908,29.805975321586217,888.3961648710067,0,0,0,0,0,0,0,0,0.0,10.401326699834163,8.0,368.0,0,0,0,6264,603,209,0,7,0,2,0,0,598,8,0.0,0.0,0.0,0.0,1675638437114317.0,0.0,1675638437114317.0,1675638437114317.0,ddospot
34.98.99.30-10.1.0.4-8539-123-17,34.98.99.30,8539,10.1.0.4,123,17,2023-02-05 23:07:17,29921790,578,4,4624.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,203.7311270482147,19.450707995744903,51500.49913941489,50135.49236280399,377460.0,41.0,29921790.0,51857.52166377816,50133.11101748653,377460.0,4060.0,184308.0,61436.0,106183.41289956732,184046.0,41.0,0,0,0,0,4624,32,19.31702615384976,0.133681841895154,8.0,440.0,10.469982847341344,30.33544490686262,920.2392176972972,0,0,0,0,0,0,0,0,0.0,10.487972508591064,8.0,368.0,0,0,0,6096,582,203,0,7,0,2,0,0,577,8,0.0,0.0,0.0,0.0,1675638437114318.0,0.0,1675638437114318.0,1675638437114318.0,ddospot
34.98.99.30-10.1.0.4-52524-123-17,34.98.99.30,52524,10.1.0.4,123,17,2023-02-05 23:07:17,30010862,632,4,5056.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,217.52124280868708,21.19232696481694,47261.20000000001,43413.75805069796,305142.0,147.0,30010862.0,47560.79556259911,43403.5547659959,305142.0,5690.0,181626.0,60542.0,104571.703490954,181291.0,147.0,0,0,0,0,5056,32,21.05904188956652,0.133285075250421,8.0,440.0,10.260596546310834,29.027224831261027,842.5797814045767,0,0,0,0,0,0,0,0,0.0,10.276729559748428,8.0,368.0,0,0,0,6528,636,217,0,7,0,2,0,0,631,8,0.0,0.0,0.0,0.0,1675638437114418.0,0.0,1675638437114418.0,1675638437114418.0,ddospot
61.177.172.145-10.1.0.4-16135-22-6,61.177.172.145,16135,10.1.0.4,22,6,2023-02-05 23:07:32,462437,3,4,15.0,74.0,15.0,0.0,5.0,8.660254037844387,74.0,0.0,18.5,37.0,192.45864842129848,15.1371970668437,77072.83333333334,185982.6225553524,456697.0,94.0,457166.0,228583.0,322734.8486420393,456791.0,375.0,462343.0,154114.3333333333,263189.2240847512,458012.0,370.0,0,0,0,0,104,136,6.487370171504443,8.649826895339258,0.0,74.0,11.125,25.941899368726705,672.9821428571428,1,2,0,2,6,0,0,0,1.0,12.714285714285714,5.0,18.5,0,0,0,0,0,0,0,2,0,10,29200,509,1,32,0.0,0.0,0.0,0.0,1675638452255180.0,0.0,1675638452255180.0,1675638452255180.0,cowrie
61.177.172.145-10.1.0.4-16135-22-6,61.177.172.145,16135,10.1.0.4,22,6,2023-02-05 23:07:33,435,3,1,880.0,0.0,856.0,0.0,293.33333333333337,487.4313626894902,0.0,0.0,0.0,0.0,2022988.5057471264,9195.402298850577,145.0,178.06459502102038,346.0,7.0,435.0,217.5,181.7264427649427,346.0,89.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,96,20,6896.551724137931,2298.850574712644,0.0,856.0,176.0,380.2735857248042,144608.0,1,0,1,2,3,0,0,0,0.0,220.0,293.3333333333333,0.0,0,0,0,0,0,0,0,220,0,0,229,0,2,32,0.0,0.0,0.0,0.0,1675638453173942.0,0.0,1675638453173942.0,1675638453173942.0,cowrie
10.1.0.4-61.177.172.145-22-16135-6,10.1.0.4,22,61.177.172.145,16135,6,2023-02-05 23:07:33,183,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16393.44262295082,91.5,101.1162697096763,163.0,20.0,183.0,183.0,0.0,183.0,183.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,32,10928.96174863388,5464.48087431694,0.0,0.0,0.0,0.0,0.0,0,0,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,229,0,20,0.0,0.0,0.0,0.0,1675638453174394.0,0.0,1675638453174394.0,1675638453174394.0,cowrie
43.134.92.159-10.1.0.4-38546-22-6,43.134.92.159,38546,10.1.0.4,22,6,2023-02-05 23:07:38,231062,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.983528230518216,115531.0,163266.7131352867,230978.0,84.0,231062.0,231062.0,0.0,231062.0,231062.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,52,32,8.655685487012144,4.327842743506072,0.0,0.0,0.0,0.0,0.0,0,2,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,65535,64240,0,20,0.0,0.0,0.0,0.0,1675638458009915.0,0.0,1675638458009915.0,1675638458009915.0,cowrie
43.134.92.159-10.1.0.4-17674-22-6,43.134.92.159,17674,10.1.0.4,22,6,2023-02-05 23:07:38,3133532,4,2,0.0,39.0,0.0,0.0,0.0,0.0,39.0,0.0,19.5,27.577164466275352,12.446019380047815,1.9147722123150488,626706.4,1151825.258294547,2677230.0,109.0,3133532.0,1044510.6666666666,1413976.7777853827,2677230.0,227145.0,229258.0,229258.0,0.0,229258.0,229258.0,0,0,0,0,136,72,1.2765148082100326,0.6382574041050163,0.0,39.0,5.571428571428571,14.740614447359862,217.2857142857143,0,2,1,1,5,0,0,0,0.0,6.5,0.0,19.5,0,0,0,0,0,0,0,0,0,6,29200,510,0,32,0.0,0.0,0.0,0.0,1675638458237520.0,0.0,1675638458237520.0,1675638458237520.0,cowrie
43.134.92.159-10.1.0.4-17840-22-6,43.134.92.159,17840,10.1.0.4,22,6,2023-02-05 23:07:40,1155137,10,8,996.0,1063.0,800.0,0.0,99.60000000000002,247.39316437156825,663.0,0.0,132.875,234.23153228010463,1782.4725552034083,15.582567262584435,67949.23529411765,107017.41644384888,228928.0,37.0,1155137.0,128348.55555555556,121638.82557402377,233234.0,63.0,926351.0,132335.85714285716,121496.07427735896,231056.0,1130.0,0,0,0,0,328,264,8.65698181254691,6.925585450037527,0.0,800.0,108.3684210526316,229.9998093057944,52899.91228070177,1,2,0,10,17,0,0,0,0.0,114.38888888888889,99.6,132.875,0,0,0,2059,10,2952,0,55,0,59,29200,503,6,32,0.0,0.0,0.0,0.0,1675638460219745.0,0.0,1675638460219745.0,1675638460219745.0,cowrie
10.1.0.4-43.134.92.159-22-17840-6,10.1.0.4,22,43.134.92.159,17840,6,2023-02-05 23:07:41,228695,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.745272087277815,228695.0,0.0,228695.0,228695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,32,32,4.372636043638908,4.372636043638908,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,503,249,0,32,0.0,0.0,0.0,0.0,1675638461375125.0,0.0,1675638461375125.0,1675638461375125.0,cowrie
149.104.157.106-10.1.0.4-126-123-17,149.104.157.106,126,10.1.0.4,123,17,2023-02-05 23:08:14,29814999,578,6,4624.0,2208.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,78.87204828074391,229.1464105029821,19.58745663550081,51140.65008576332,48911.0095957052,394403.0,0.0,29814999.0,51672.44194107451,48888.08838256939,394403.0,0.0,88733.0,17746.6,24567.30927065477,50266.0,32.0,0,0,0,0,4624,48,19.38621564267032,0.2012409928304877,8.0,440.0,11.692307692307692,37.02851121476362,1371.110642781875,0,0,0,0,0,0,0,0,0.0,11.712328767123289,8.0,368.0,0,0,0,6832,584,229,0,7,0,3,0,0,577,8,0.0,0.0,0.0,0.0,1675638494877947.0,0.0,1675638494877947.0,1675638494877947.0,ddospot
149.104.157.106-10.1.0.4-58597-123-17,149.104.157.106,58597,10.1.0.4,123,17,2023-02-05 23:08:14,29771226,574,2,4592.0,736.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,101.82337649086284,178.96474938586675,19.34754047414776,51776.04521739126,49278.82271513383,325200.0,37.0,29771226.0,51956.76439790575,49272.75159628513,325200.0,37.0,135.0,135.0,0.0,135.0,135.0,0,0,0,0,4592,16,19.28036151416808,0.0671789599796797,8.0,440.0,9.247833622183713,21.5972268583786,466.44020797227,0,0,0,0,0,0,0,0,0.0,9.26388888888889,8.0,368.0,0,0,0,5328,576,178,0,7,0,1,0,0,573,8,0.0,0.0,0.0,0.0,1675638494929049.0,0.0,1675638494929049.0,1675638494929049.0,ddospot
149.104.157.106-10.1.0.4-54964-123-17,149.104.157.106,54964,10.1.0.4,123,17,2023-02-05 23:08:14,29988040,600,8,4800.0,2944.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,76.97123767077822,258.2362835317013,20.27474953348068,49403.69028006591,45414.07010401256,287010.0,37.0,29988040.0,50063.50584307178,45362.57907041089,287010.0,2613.0,272788.0,38969.71428571428,66870.6744886832,182394.0,37.0,0,0,0,0,4800,64,20.0079765133033,0.2667730201773773,8.0,440.0,12.729064039408868,41.84582242649994,1751.072854550166,0,0,0,0,0,0,0,0,0.0,12.75,8.0,368.0,0,0,0,7744,608,258,0,7,0,4,0,0,599,8,0.0,0.0,0.0,0.0,1675638494691849.0,0.0,1675638494691849.0,1675638494691849.0,ddospot
149.104.157.106-10.1.0.4-13470-123-17,149.104.157.106,13470,10.1.0.4,123,17,2023-02-05 23:08:14,29799498,547,4,4376.0,1472.0,8.0,8.0,8.0,0.0,440.0,296.0,368.0,83.13843876330611,196.2449166089979,18.490244365861464,54180.90545454543,52458.27647992478,450184.0,43.0,29799498.0,54577.83516483513,52448.856295122,450184.0,4100.0,51574.0,17191.333333333336,29563.328776261533,51328.0,43.0,0,0,0,0,4376,32,18.356013916744505,0.1342304491169616,8.0,440.0,10.608695652173916,31.17131045937517,971.6505957547522,0,0,0,0,0,0,0,0,0.0,10.627949183303086,8.0,368.0,0,0,0,5848,551,196,0,7,0,2,0,0,546,8,0.0,0.0,0.0,0.0,1675638494877946.0,0.0,1675638494877946.0,1675638494877946.0,ddospot
149.104.157.106-10.1.0.4-23306-123-17,149.104.157.106,23306,10.1.0.4,123,17,2023-02-05 23:08:14,29687643,566,0,4528.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,152.52137059179807,19.06517132397476,52544.50088495569,47660.78421328077,331088.0,3968.0,29687643.0,52544.50088495569,47660.78421328077,331088.0,3968.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4528,0,19.06517132397476,0.0,8.0,8.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,8.014134275618375,8.0,0.0,0,0,0,4528,566,152,1,8,0,0,0,0,565,8,0.0,0.0,0.0,0.0,1675638494966962.0,0.0,1675638494966962.0,1675638494966962.0,ddospot
